2025-12-01 10:28:34,297 - INFO - 
   mean radius  mean texture  mean perimeter  mean area  ...  worst concavity  worst concave points  worst symmetry  worst fractal dimension
0        17.99         10.38          122.80     1001.0  ...           0.7119                0.2654          0.4601                  0.11890
1        20.57         17.77          132.90     1326.0  ...           0.2416                0.1860          0.2750                  0.08902
2        19.69         21.25          130.00     1203.0  ...           0.4504                0.2430          0.3613                  0.08758
3        11.42         20.38           77.58      386.1  ...           0.6869                0.2575          0.6638                  0.17300
4        20.29         14.34          135.10     1297.0  ...           0.4000                0.1625          0.2364                  0.07678

[5 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean     14.127292     19.289649       91.969033  ...              0.114606        0.290076                 0.083946
std       3.524049      4.301036       24.298981  ...              0.065732        0.061867                 0.018061
min       6.981000      9.710000       43.790000  ...              0.000000        0.156500                 0.055040
25%      11.700000     16.170000       75.170000  ...              0.064930        0.250400                 0.071460
50%      13.370000     18.840000       86.240000  ...              0.099930        0.282200                 0.080040
75%      15.780000     21.800000      104.100000  ...              0.161400        0.317900                 0.092080
max      28.110000     39.280000      188.500000  ...              0.291000        0.663800                 0.207500

[8 rows x 30 columns]
2025-12-01 10:28:34,316 - INFO - Статистика меток:
2025-12-01 10:28:34,316 - INFO - Уникальные значения: [0 1]
2025-12-01 10:28:34,317 - INFO - Распределение по классам:
1    357
0    212
Name: count, dtype: int64
2025-12-01 10:28:34,336 - INFO - 
       mean radius  mean texture  mean perimeter  ...  worst concave points  worst symmetry  worst fractal dimension
count   569.000000    569.000000      569.000000  ...            569.000000      569.000000               569.000000
mean      0.338222      0.323965        0.332935  ...              0.393836        0.263307                 0.189596
std       0.166787      0.145453        0.167915  ...              0.225884        0.121954                 0.118466
min       0.000000      0.000000        0.000000  ...              0.000000        0.000000                 0.000000
25%       0.223342      0.218465        0.216847  ...              0.223127        0.185098                 0.107700
50%       0.302381      0.308759        0.293345  ...              0.343402        0.247782                 0.163977
75%       0.416442      0.408860        0.416765  ...              0.554639        0.318155                 0.242949
max       1.000000      1.000000        1.000000  ...              1.000000        1.000000                 1.000000

[8 rows x 30 columns]
2025-12-01 10:28:34,336 - INFO - Запустили пайплайн с ядром gaussian!
2025-12-01 10:28:36,681 - INFO - Минимальный эмпирический риск = 0.0211 достигается при k = 20
2025-12-01 14:16:17,119 - INFO - размер множества omega: 157, время итерации: 3.270981476001907
2025-12-01 14:16:20,466 - INFO - размер множества omega: 156, время итерации: 3.347002385999076
2025-12-01 14:16:23,668 - INFO - размер множества omega: 155, время итерации: 3.201676504992065
2025-12-01 14:16:26,851 - INFO - размер множества omega: 154, время итерации: 3.1835810839984333
2025-12-01 14:16:29,977 - INFO - размер множества omega: 153, время итерации: 3.1255604020116152
2025-12-01 14:16:33,182 - INFO - размер множества omega: 152, время итерации: 3.204770386000746
2025-12-01 14:16:36,241 - INFO - размер множества omega: 151, время итерации: 3.0592694759980077
2025-12-01 14:16:39,285 - INFO - размер множества omega: 150, время итерации: 3.0438414019881748
2025-12-01 14:16:42,357 - INFO - размер множества omega: 149, время итерации: 3.0720635850011604
2025-12-01 14:16:45,346 - INFO - размер множества omega: 148, время итерации: 2.9886750300065614
2025-12-01 14:16:48,285 - INFO - размер множества omega: 147, время итерации: 2.9393656350002857
2025-12-01 14:16:51,254 - INFO - размер множества omega: 146, время итерации: 2.9683900109957904
2025-12-01 14:16:54,199 - INFO - размер множества omega: 145, время итерации: 2.945287840004312
2025-12-01 14:16:57,104 - INFO - размер множества omega: 144, время итерации: 2.9045600809913594
2025-12-01 14:17:00,035 - INFO - размер множества omega: 143, время итерации: 2.9309155020018807
2025-12-01 14:17:02,961 - INFO - размер множества omega: 142, время итерации: 2.9265298259997508
2025-12-01 14:17:05,837 - INFO - размер множества omega: 141, время итерации: 2.875431996988482
2025-12-01 14:17:08,662 - INFO - размер множества omega: 140, время итерации: 2.824702719008201
2025-12-01 14:17:11,481 - INFO - размер множества omega: 139, время итерации: 2.818920257006539
2025-12-01 14:17:14,308 - INFO - размер множества omega: 138, время итерации: 2.8268340799986618
2025-12-01 14:17:17,028 - INFO - размер множества omega: 137, время итерации: 2.7202977599954465
2025-12-01 14:17:19,737 - INFO - размер множества omega: 136, время итерации: 2.7091945259890053
2025-12-01 14:17:22,496 - INFO - размер множества omega: 135, время итерации: 2.7583292559866095
2025-12-01 14:17:25,189 - INFO - размер множества omega: 134, время итерации: 2.6931345949997194
2025-12-01 14:17:27,818 - INFO - размер множества omega: 133, время итерации: 2.62929894500121
2025-12-01 14:17:30,443 - INFO - размер множества omega: 132, время итерации: 2.6248928799905116
2025-12-01 14:17:33,071 - INFO - размер множества omega: 131, время итерации: 2.6281248450104613
2025-12-01 14:17:35,714 - INFO - размер множества omega: 130, время итерации: 2.6427172030089423
2025-12-01 14:17:38,222 - INFO - размер множества omega: 129, время итерации: 2.5075810959970113
2025-12-01 14:17:40,603 - INFO - размер множества omega: 128, время итерации: 2.3814508499926887
2025-12-01 14:17:42,996 - INFO - размер множества omega: 127, время итерации: 2.392855539001175
2025-12-01 14:17:45,325 - INFO - размер множества omega: 126, время итерации: 2.3290308699943125
2025-12-01 14:17:47,662 - INFO - размер множества omega: 125, время итерации: 2.3364212779997615
2025-12-01 14:17:49,979 - INFO - размер множества omega: 124, время итерации: 2.3172608489985578
2025-12-01 14:17:52,283 - INFO - размер множества omega: 123, время итерации: 2.303682067999034
2025-12-01 14:17:54,598 - INFO - размер множества omega: 122, время итерации: 2.3155101209995337
2025-12-01 14:17:56,825 - INFO - размер множества omega: 121, время итерации: 2.2264127430098597
2025-12-01 14:17:59,059 - INFO - размер множества omega: 120, время итерации: 2.234484512009658
2025-12-01 14:18:01,239 - INFO - размер множества omega: 119, время итерации: 2.17981467100617
2025-12-01 14:18:03,417 - INFO - размер множества omega: 118, время итерации: 2.1774278780067107
2025-12-01 14:18:05,590 - INFO - размер множества omega: 117, время итерации: 2.173000417998992
2025-12-01 14:18:07,732 - INFO - размер множества omega: 116, время итерации: 2.1418885640014196
2025-12-01 14:18:09,822 - INFO - размер множества omega: 115, время итерации: 2.090174038996338
2025-12-01 14:18:11,918 - INFO - размер множества omega: 114, время итерации: 2.0956580589991063
2025-12-01 14:18:13,958 - INFO - размер множества omega: 113, время итерации: 2.04008740199788
2025-12-01 14:18:15,955 - INFO - размер множества omega: 112, время итерации: 1.9965415759943426
2025-12-01 14:18:17,934 - INFO - размер множества omega: 111, время итерации: 1.9791207689995645
2025-12-01 14:18:19,906 - INFO - размер множества omega: 110, время итерации: 1.9723380419891328
2025-12-01 14:18:21,838 - INFO - размер множества omega: 109, время итерации: 1.9318091019958956
2025-12-01 14:18:23,769 - INFO - размер множества omega: 108, время итерации: 1.9308806439948967
2025-12-01 14:18:25,730 - INFO - размер множества omega: 107, время итерации: 1.9601883970026392
2025-12-01 14:18:27,627 - INFO - размер множества omega: 106, время итерации: 1.897589276995859
2025-12-01 14:18:29,507 - INFO - размер множества omega: 105, время итерации: 1.8793329159962013
2025-12-01 14:18:31,328 - INFO - размер множества omega: 104, время итерации: 1.8210135200060904
2025-12-01 14:18:33,115 - INFO - размер множества omega: 103, время итерации: 1.7868220719974488
2025-12-01 14:18:34,880 - INFO - размер множества omega: 102, время итерации: 1.7651963539974531
2025-12-01 14:18:36,722 - INFO - размер множества omega: 101, время итерации: 1.8417821379989618
2025-12-01 14:18:38,464 - INFO - размер множества omega: 100, время итерации: 1.741654233992449
2025-12-01 14:18:40,170 - INFO - размер множества omega: 99, время итерации: 1.7059588110132609
2025-12-01 14:18:41,852 - INFO - размер множества omega: 98, время итерации: 1.6819488229957642
2025-12-01 14:18:43,531 - INFO - размер множества omega: 97, время итерации: 1.6791470119933365
2025-12-01 14:18:45,175 - INFO - размер множества omega: 96, время итерации: 1.6444905950047541
2025-12-01 14:18:46,805 - INFO - размер множества omega: 95, время итерации: 1.6291080560040427
2025-12-01 14:18:48,482 - INFO - размер множества omega: 94, время итерации: 1.677763347994187
2025-12-01 14:18:50,103 - INFO - размер множества omega: 93, время итерации: 1.6207726699940395
2025-12-01 14:18:51,667 - INFO - размер множества omega: 92, время итерации: 1.563626524002757
2025-12-01 14:18:53,226 - INFO - размер множества omega: 91, время итерации: 1.5587187650089618
2025-12-01 14:18:54,765 - INFO - размер множества omega: 90, время итерации: 1.5386290150054265
2025-12-01 14:18:56,326 - INFO - размер множества omega: 89, время итерации: 1.5612551869999152
2025-12-01 14:18:57,891 - INFO - размер множества omega: 88, время итерации: 1.5648784210061422
2025-12-01 14:18:59,361 - INFO - размер множества omega: 87, время итерации: 1.4700138940097531
2025-12-01 14:19:00,870 - INFO - размер множества omega: 86, время итерации: 1.5088512490037829
2025-12-01 14:19:02,377 - INFO - размер множества omega: 85, время итерации: 1.5068078220065217
